,loan_amnt,int_rate,annual_inc,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,recoveries,collection_recovery_fee,collections_12_mths_ex_med,acc_now_delinq,tot_coll_amt,tot_cur_bal,total_rev_hi_lim,executive,senior,emp_length_yrs,term_yrs,bad_loan,grade_A,grade_B,grade_C,grade_D,grade_E,grade_F,grade_G,sub_grade_A1,sub_grade_A2,sub_grade_A3,sub_grade_A4,sub_grade_A5,sub_grade_B1,sub_grade_B2,sub_grade_B3,sub_grade_B4,sub_grade_B5,sub_grade_C1,sub_grade_C2,sub_grade_C3,sub_grade_C4,sub_grade_C5,sub_grade_D1,sub_grade_D2,sub_grade_D3,sub_grade_D4,sub_grade_D5,sub_grade_E1,sub_grade_E2,sub_grade_E3,sub_grade_E4,sub_grade_E5,sub_grade_F1,sub_grade_F2,sub_grade_F3,sub_grade_F4,sub_grade_F5,sub_grade_G1,sub_grade_G2,sub_grade_G3,sub_grade_G4,sub_grade_G5,home_ownership_ANY,home_ownership_MORTGAGE,home_ownership_NONE,home_ownership_OTHER,home_ownership_OWN,home_ownership_RENT,purpose_car,purpose_credit_card,purpose_debt_consolidation,purpose_home_improvement,purpose_house,purpose_major_purchase,purpose_medical,purpose_moving,purpose_other,purpose_renewable_energy,purpose_small_business,purpose_vacation,purpose_wedding,verification_status_Not Verified,verification_status_Source Verified,verification_status_Verified,pymnt_plan_n,pymnt_plan_y,application_type_INDIVIDUAL,application_type_JOINT
115021,16000.0,13.35,40000.0,24.06,0.0,1.0,20.0,0.0,10645.0,32.9,33.0,0.0,0.0,0.0,0.0,0.0,17696.0,32400.0,0,0,8,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
56157,18075.0,16.29,41000.0,20.9,0.0,1.0,26.0,0.0,6000.0,36.8,27.0,1635.7,16.357000003699998,0.0,0.0,0.0,82969.0,16300.0,0,0,6,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
84493,12000.0,12.12,60000.0,19.5,0.0,1.0,12.0,0.0,17137.0,71.4,30.0,0.0,0.0,0.0,0.0,0.0,197422.0,24000.0,0,0,8,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
24167,8450.0,8.9,57000.0,11.35,0.0,0.0,11.0,1.0,17557.0,50.2,30.0,0.0,0.0,0.0,0.0,0.0,249904.0,35000.0,0,0,6,3.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
77118,21000.0,14.33,60000.0,11.43,0.0,0.0,8.0,0.0,23038.0,62.8,15.0,0.0,0.0,0.0,0.0,0.0,23038.0,36700.0,0,0,5,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
157913,10000.0,19.97,70000.0,10.51,0.0,1.0,14.0,0.0,13628.0,38.2,19.0,0.0,0.0,0.0,0.0,0.0,18373.0,35700.0,0,0,8,5.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0
80133,29700.0,21.49,66000.0,26.36,0.0,3.0,6.0,0.0,15594.0,61.9,18.0,3205.5,31.8959999906,0.0,0.0,0.0,59891.0,25200.0,0,0,10,5.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
164177,7125.0,22.9,24100.0,25.9,0.0,1.0,18.0,0.0,12577.0,96.7,33.0,821.73,147.911399999,0.0,0.0,0.0,67679.0,13000.0,0,0,0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
16150,4400.0,19.52,125000.0,4.68,0.0,1.0,8.0,0.0,5226.0,75.1,18.0,0.0,0.0,0.0,0.0,0.0,316680.0,6300.0,0,1,10,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
52251,12000.0,11.14,55000.0,20.11,0.0,1.0,9.0,0.0,6901.0,53.9,13.0,0.0,0.0,0.0,0.0,0.0,18817.0,12800.0,0,0,2,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
65092,18000.0,13.11,81000.0,22.53,0.0,0.0,11.0,0.0,12008.0,29.3,20.0,0.0,0.0,0.0,0.0,0.0,70097.0,41000.0,0,0,3,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
118594,2975.0,13.35,20000.0,16.63,0.0,0.0,9.0,0.0,4068.0,57.0,9.0,0.0,0.0,0.0,0.0,0.0,12763.0,7200.0,0,1,0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
175738,5600.0,12.69,35000.0,9.4,0.0,1.0,6.0,1.0,6686.0,43.0,14.0,0.0,0.0,0.0,0.0,0.0,6686.0,15600.0,0,0,5,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
96991,6000.0,11.44,48000.0,4.28,0.0,0.0,6.0,3.0,3312.0,18.2,8.0,0.0,0.0,0.0,0.0,265.0,3312.0,18200.0,0,0,4,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0
163929,7750.0,20.5,55000.0,14.05,0.0,1.0,6.0,0.0,2983.0,45.9,28.0,0.0,0.0,0.0,0.0,0.0,58906.0,6500.0,0,0,7,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
143430,10450.0,16.59,83000.0,15.44,1.0,3.0,14.0,0.0,41055.0,34.6,39.0,0.0,0.0,0.0,0.0,0.0,340464.0,62000.0,0,0,10,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
11873,20000.0,17.1,88000.0,18.72,0.0,4.0,9.0,0.0,12989.0,54.8,27.0,0.0,0.0,0.0,0.0,0.0,212033.0,23700.0,0,0,9,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
170747,6000.0,15.61,24000.0,10.9,0.0,1.0,6.0,0.0,3523.0,61.8,9.0,0.0,0.0,0.0,0.0,0.0,32131.0,5700.0,0,0,1,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
186596,10000.0,14.65,60000.0,30.03,0.0,0.0,9.0,0.0,3162.0,28.7,25.0,0.0,0.0,0.0,0.0,0.0,38346.0,11000.0,0,0,10,5.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
26481,20000.0,25.28,170000.0,14.8,0.0,2.0,18.0,0.0,61802.0,60.7,27.0,2527.32,454.9176,0.0,0.0,0.0,448623.0,78800.0,0,0,8,5.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
48477,8000.0,15.31,63000.0,19.52,3.0,0.0,10.0,0.0,12323.0,65.2,19.0,0.0,0.0,0.0,0.0,0.0,41508.0,18900.0,0,0,10,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
21703,13000.0,15.61,60000.0,5.18,0.0,1.0,10.0,0.0,11057.0,54.5,15.0,0.0,0.0,0.0,0.0,0.0,120947.0,20300.0,0,0,5,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
193407,21825.0,19.24,50000.0,16.78,0.0,0.0,12.0,0.0,15265.0,67.2,27.0,0.0,0.0,0.0,0.0,0.0,15265.0,22700.0,0,0,5,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
107109,8400.0,10.99,120000.0,18.1,0.0,1.0,25.0,0.0,27513.0,44.8,30.0,0.0,0.0,0.0,0.0,0.0,220752.0,61400.0,0,0,8,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
81995,35000.0,22.47,125000.0,10.3,0.0,1.0,7.0,0.0,2516.0,9.1,12.0,0.0,0.0,0.0,0.0,0.0,36204.0,27600.0,0,0,0,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0
103350,16000.0,10.99,114000.0,13.82,2.0,0.0,16.0,0.0,23488.0,53.0,43.0,0.0,0.0,0.0,0.0,0.0,345879.0,44300.0,0,1,10,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
175428,19575.0,14.65,150000.0,8.4,0.0,0.0,6.0,1.0,1832.0,20.4,10.0,0.0,0.0,0.0,0.0,0.0,50603.0,9000.0,0,0,5,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
100067,4750.0,16.99,14000.0,33.83,0.0,0.0,9.0,0.0,6386.0,70.2,19.0,0.0,0.0,0.0,0.0,74.0,8757.0,9100.0,0,0,5,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
54774,19400.0,8.9,82000.0,15.06,1.0,0.0,16.0,0.0,17836.0,59.8,34.0,0.0,0.0,0.0,1.0,0.0,354176.0,31600.0,0,0,0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
573,22000.0,11.99,74000.0,14.13,0.0,1.0,12.0,0.0,13559.0,15.4,25.0,0.0,0.0,0.0,0.0,0.0,249384.0,88100.0,0,0,10,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
181938,30000.0,12.29,130000.0,20.74,0.0,0.0,25.0,0.0,48205.0,69.7,41.0,0.0,0.0,0.0,0.0,0.0,292777.0,69200.0,0,0,10,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
161638,15000.0,14.98,80000.0,26.0,0.0,3.0,15.0,0.0,10801.0,42.7,33.0,0.0,0.0,0.0,0.0,0.0,221790.0,25300.0,0,1,1,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
58756,20000.0,14.09,54000.0,26.4,1.0,3.0,19.0,0.0,10784.0,38.1,44.0,0.0,0.0,0.0,0.0,0.0,151911.0,28300.0,0,0,7,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
26888,7000.0,25.89,117874.0,14.61,0.0,2.0,12.0,5.0,5816.0,72.7,36.0,0.0,0.0,0.0,0.0,0.0,479686.0,8000.0,0,0,5,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
38361,8000.0,10.16,57000.0,4.8,0.0,0.0,7.0,1.0,6322.0,25.4,14.0,0.0,0.0,0.0,0.0,0.0,7579.0,24900.0,0,0,8,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
164137,35000.0,13.98,120000.0,32.81,0.0,0.0,12.0,0.0,152211.0,66.4,27.0,0.0,0.0,0.0,0.0,0.0,281509.0,182600.0,0,0,10,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0
47707,7500.0,15.8,30000.0,18.68,2.0,1.0,11.0,0.0,6965.0,81.9,34.0,0.0,0.0,0.0,0.0,0.0,49349.0,8500.0,0,0,2,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
49182,12000.0,10.16,45000.0,9.13,1.0,0.0,14.0,0.0,16066.0,33.1,26.0,0.0,0.0,0.0,0.0,0.0,19229.0,48500.0,0,0,1,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
106886,18500.0,20.99,52000.0,24.42,0.0,1.0,8.0,0.0,5844.0,42.7,19.0,2644.32,26.4432,0.0,0.0,113.0,32897.0,13700.0,0,1,2,5.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
42110,15125.0,18.75,50000.0,10.97,0.0,0.0,7.0,0.0,14908.0,81.9,12.0,0.0,0.0,0.0,0.0,0.0,14908.0,18200.0,0,0,9,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
121746,24125.0,18.99,55000.0,25.04,0.0,2.0,17.0,0.0,18625.0,39.8,27.0,0.0,0.0,0.0,0.0,0.0,36236.0,46800.0,0,0,10,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
91572,10000.0,12.12,80000.0,25.89,0.0,2.0,16.0,0.0,17991.0,41.1,35.0,0.0,0.0,0.0,0.0,0.0,147692.0,43800.0,0,0,10,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
176167,6000.0,16.55,78962.0,20.24,1.0,1.0,10.0,1.0,18136.0,92.5,16.0,0.0,0.0,0.0,0.0,0.0,119211.0,19600.0,0,0,4,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0
151193,26375.0,18.92,60000.0,18.81,0.0,0.0,16.0,0.0,33370.0,42.3,47.0,3719.63,37.1963000001,0.0,0.0,0.0,42757.0,78900.0,0,0,1,5.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
93586,10000.0,6.49,75000.0,10.14,0.0,0.0,12.0,0.0,8491.0,9.7,25.0,0.0,0.0,0.0,0.0,0.0,22379.0,87700.0,0,0,5,3.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
6058,12000.0,7.62,120000.0,17.04,0.0,0.0,18.0,0.0,11838.0,25.1,35.0,0.0,0.0,0.0,0.0,0.0,67518.0,47100.0,0,0,9,3.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
156307,11550.0,17.57,65000.0,27.6,0.0,1.0,16.0,0.0,18304.0,63.8,23.0,0.0,0.0,0.0,0.0,0.0,30156.0,28700.0,0,1,2,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
11479,16450.0,19.52,37000.0,22.96,0.0,0.0,7.0,0.0,23114.0,73.4,22.0,0.0,0.0,0.0,0.0,0.0,42474.0,31500.0,0,0,7,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
143528,20550.0,15.31,56000.0,22.07,0.0,0.0,10.0,0.0,5690.0,34.5,17.0,0.0,0.0,0.0,0.0,0.0,19533.0,16500.0,0,0,9,5.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
53877,14400.0,7.9,52000.0,7.25,1.0,1.0,10.0,0.0,8281.0,14.0,25.0,0.0,0.0,0.0,0.0,0.0,15219.0,59100.0,0,0,9,3.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
77798,5500.0,15.31,33000.0,14.4,0.0,0.0,13.0,0.0,5584.0,63.5,17.0,0.0,0.0,0.0,0.0,0.0,73860.0,8800.0,0,0,8,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
115946,16000.0,9.17,100000.0,19.14,0.0,0.0,10.0,0.0,37987.0,87.3,24.0,0.0,0.0,0.0,0.0,0.0,320054.0,43500.0,0,0,3,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
20755,24000.0,10.99,171500.0,11.2,0.0,0.0,24.0,2.0,4250.0,1.7,54.0,0.0,0.0,0.0,0.0,0.0,415906.0,125860.0,0,0,1,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
129857,8200.0,12.49,31000.0,18.0,0.0,1.0,9.0,0.0,7735.0,56.9,28.0,0.0,0.0,0.0,0.0,0.0,103172.0,13600.0,0,0,5,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
53110,8000.0,14.09,40000.0,20.28,0.0,0.0,12.0,0.0,6713.0,51.2,16.0,0.0,0.0,0.0,0.0,210.0,169422.0,13100.0,0,0,6,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
129590,26375.0,14.49,60000.0,23.46,2.0,1.0,23.0,0.0,14257.0,31.1,38.0,0.0,0.0,0.0,0.0,0.0,41242.0,45800.0,0,0,10,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
87916,10000.0,10.16,80000.0,12.87,0.0,0.0,12.0,0.0,14214.0,82.9,27.0,0.0,0.0,0.0,0.0,0.0,489934.0,17137.0,0,0,8,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
94495,28000.0,7.49,95000.0,6.98,1.0,0.0,8.0,0.0,85852.0,19.6,25.0,0.0,0.0,0.0,0.0,0.0,185185.0,117700.0,0,0,3,3.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
